F_PU1,F_PU2,F_PU3,F_PU8,F_V2,L_T1,P_J14,P_J269,P_J280,P_J302,P_J422,S_PU1,S_PU2,S_PU3,S_PU8,S_V2,ATTACK_FLAG
99.23,99.25,0.0,34.18,71.38,0.63,30.55,33.38,2.97,19.09,29.65,1,1,0,1,1,0
98.03,98.05,0.0,0.0,69.39,0.54,31.49,34.03,2.97,25.78,30.59,1,1,0,0,1,0
97.93,97.95,0.0,0.0,68.04,0.66,31.73,34.08,2.97,25.85,30.83,1,1,0,0,1,0
97.29,97.31,0.0,0.0,74.77,0.83,31.6,34.43,2.97,29.07,30.7,1,1,0,0,1,0
97.78,97.8,0.0,0.0,70.19,1.0,31.68,34.16,2.97,25.98,30.78,1,1,0,0,1,0
97.84,97.86,0.0,35.37,67.84,1.02,31.8,34.13,2.97,19.38,30.9,1,1,0,1,1,0
98.51,98.53,0.0,35.3,64.1,0.99,31.86,33.77,2.97,19.01,30.96,1,1,0,1,1,0
97.67,97.69,0.0,35.1,49.11,0.95,33.71,34.23,2.97,19.51,32.81,1,1,0,1,1,0
98.2,98.22,0.0,35.1,60.21,0.95,32.4,33.94,2.97,19.2,31.5,1,1,0,1,1,0
98.18,98.2,0.0,35.13,65.45,0.89,31.84,33.95,2.97,19.2,30.94,1,1,0,1,1,0
98.74,98.76,0.0,34.7,64.66,0.85,31.63,33.65,2.97,19.03,30.73,1,1,0,1,1,0
98.44,98.46,0.0,34.65,66.8,0.76,31.51,33.81,2.97,19.28,30.61,1,1,0,1,1,0
98.28,98.3,0.0,33.71,68.35,0.71,31.41,33.9,2.97,19.84,30.51,1,1,0,1,1,0
97.17,97.19,0.0,0.0,74.72,0.77,31.44,34.49,2.97,26.36,30.54,1,1,0,0,1,0
95.36,95.38,0.0,0.0,78.98,0.94,32.32,35.47,2.98,29.87,31.42,1,1,0,0,1,0
94.65,94.67,0.0,0.0,79.91,1.26,32.73,35.84,2.98,30.32,31.83,1,1,0,0,1,0
93.42,93.44,0.0,0.0,64.27,1.65,35.41,36.49,2.98,31.15,34.51,1,1,0,0,1,0
89.97,89.99,0.0,0.0,0.0,2.11,41.78,38.31,2.98,30.14,30.03,1,1,0,0,0,0
93.25,93.27,0.0,36.14,0.0,2.53,39.57,36.59,2.98,21.73,29.45,1,1,0,1,0,0
91.08,91.09,0.0,38.28,0.0,2.79,41.19,37.73,2.98,28.96,28.95,1,1,0,1,0,0
91.94,91.96,0.0,38.17,0.0,3.16,40.77,37.28,2.98,28.72,28.41,1,1,0,1,0,0
92.58,92.59,0.0,35.84,0.0,3.38,40.18,36.94,2.98,22.12,27.91,1,1,0,1,0,0
91.71,91.73,0.0,35.92,0.0,3.58,40.73,37.4,2.98,22.65,24.57,1,1,0,1,0,0
90.39,90.41,0.0,35.99,0.0,3.82,41.54,38.09,2.98,23.36,23.82,1,1,0,1,0,0
90.26,90.27,0.0,0.0,0.0,4.1,42.07,38.16,2.98,30.85,26.56,1,1,0,0,0,0
88.91,88.92,0.0,0.0,0.0,4.46,42.95,38.87,2.98,31.69,26.18,1,1,0,0,0,0
115.49,0.0,0.0,0.0,104.38,4.35,28.47,24.35,2.99,30.65,27.57,1,0,0,0,1,0
115.26,0.0,0.0,0.0,94.94,4.08,29.89,24.48,2.99,30.7,28.99,1,0,0,0,1,0
118.0,0.0,0.0,35.15,82.05,3.73,29.55,22.9,2.99,19.68,28.65,1,0,0,1,1,0
118.76,0.0,0.0,35.12,77.17,3.3,29.63,22.47,2.99,19.2,28.73,1,0,0,1,1,0
118.0,0.0,0.0,34.77,77.87,2.86,29.93,22.9,2.99,19.8,29.03,1,0,0,1,1,0
120.51,0.0,0.0,34.39,65.92,2.49,29.76,21.45,2.99,18.39,28.86,1,0,0,1,1,0
120.34,0.0,0.0,34.37,65.05,2.03,29.88,21.55,2.99,18.46,28.98,1,0,0,1,1,0
121.59,0.0,0.0,33.93,63.42,1.61,29.26,20.83,2.99,17.61,28.36,1,0,0,1,1,0
121.71,0.0,0.0,33.6,64.0,1.16,29.07,20.75,2.99,17.61,28.17,1,0,0,1,1,0
97.96,97.98,0.0,0.0,87.31,0.99,29.48,34.07,2.97,26.08,28.58,1,1,0,0,1,0
97.06,97.08,0.0,0.0,90.4,1.05,29.6,34.55,2.97,26.56,28.7,1,1,0,0,1,0
96.33,96.35,0.0,0.0,93.99,1.2,29.8,34.94,2.98,29.52,28.9,1,1,0,0,1,0
94.77,94.79,0.0,0.0,72.18,1.49,33.63,35.78,2.98,30.44,32.73,1,1,0,0,1,0
96.16,96.18,0.0,34.7,79.72,1.75,31.53,35.03,2.98,20.75,30.63,1,1,0,1,1,0
96.26,96.28,0.0,34.66,77.68,1.78,31.74,34.98,2.98,20.68,30.84,1,1,0,1,1,0
95.7,95.72,0.0,34.87,60.97,1.81,33.91,35.28,2.98,21.14,33.01,1,1,0,1,1,0
95.79,95.81,0.0,36.74,58.4,1.99,34.35,35.23,2.98,26.69,33.45,1,1,0,1,1,0
96.71,96.73,0.0,34.68,68.17,2.13,32.77,34.74,2.98,20.49,31.87,1,1,0,1,1,0
96.45,96.47,0.0,0.0,68.78,2.19,32.97,34.88,2.98,27.14,32.07,1,1,0,0,1,0
93.1,93.12,0.0,0.0,0.0,2.46,39.96,36.66,2.98,28.63,29.53,1,1,0,0,0,0
91.91,91.93,0.0,0.0,0.0,2.77,40.76,37.29,2.98,29.54,25.93,1,1,0,0,0,0
92.52,92.54,0.0,36.19,0.0,3.07,40.13,36.97,2.98,22.15,25.16,1,1,0,1,0,0
91.89,91.91,0.0,36.29,0.0,3.29,40.54,37.3,2.98,22.48,24.36,1,1,0,1,0,0
91.47,91.49,0.0,35.7,0.0,3.53,40.86,37.53,2.98,23.08,23.69,1,1,0,1,0,0
91.56,91.58,0.0,35.67,0.0,3.78,40.88,37.48,2.98,23.21,22.96,1,1,0,1,0,0
95.02,95.04,0.0,37.56,101.45,3.85,30.14,35.64,2.98,27.96,29.24,1,1,0,1,1,0
95.22,95.23,0.0,0.0,98.49,3.81,30.47,35.54,2.98,28.51,29.57,1,1,0,0,1,0
94.66,94.68,0.0,0.0,78.56,3.8,33.35,35.84,2.98,28.65,32.45,1,1,0,0,1,0
95.57,95.59,0.0,0.0,91.62,3.85,31.27,35.35,2.98,28.43,30.37,1,1,0,0,1,0
95.76,95.78,0.0,0.0,88.94,3.8,31.51,35.25,2.98,28.4,30.61,1,1,0,0,1,1
96.29,96.31,0.0,36.39,84.1,3.65,31.6,34.96,2.98,20.9,30.7,1,1,0,1,1,1
97.13,97.15,0.0,36.01,84.06,3.46,31.07,34.52,2.97,20.52,30.17,1,1,0,1,1,1
96.7,96.72,0.0,35.75,85.61,3.24,31.05,34.74,2.98,20.79,30.15,1,1,0,1,1,1
95.75,95.77,0.0,35.38,89.02,3.05,31.07,35.25,2.98,21.51,30.17,1,1,0,1,1,1
95.48,95.5,0.0,34.77,89.37,2.96,31.14,35.4,2.98,21.93,30.24,1,1,0,1,1,1
95.3,95.32,0.0,34.55,89.35,2.91,31.22,35.5,2.98,22.07,30.32,1,1,0,1,1,1
93.51,93.52,0.0,0.0,89.5,3.0,32.62,36.45,2.98,31.61,31.72,1,1,0,0,1,1
92.55,92.57,0.0,0.0,81.45,3.29,34.33,36.96,2.98,32.2,33.43,1,1,0,0,1,1
92.12,92.13,0.0,0.0,80.48,3.61,34.8,37.19,2.98,32.54,33.9,1,1,0,0,1,1
88.01,88.03,0.0,0.0,0.0,3.88,43.35,39.33,2.98,31.76,31.03,1,1,0,0,0,1
87.87,87.89,0.0,0.0,0.0,4.34,43.55,39.41,2.98,32.21,30.69,1,1,0,0,0,1
110.05,0.0,0.0,0.0,0.0,4.74,40.03,27.43,2.99,33.07,30.13,1,0,0,0,0,1
111.68,0.0,0.0,38.32,0.0,4.89,39.12,26.51,2.99,28.86,29.3,1,0,0,1,0,1
112.69,0.0,0.0,36.16,0.0,4.77,38.54,25.94,2.99,22.22,28.7,1,0,0,1,0,1
112.79,0.0,0.0,36.09,0.0,4.62,38.45,25.88,2.99,22.16,28.2,1,0,0,1,0,1
113.0,0.0,0.0,36.06,0.0,4.47,38.32,25.76,2.99,22.2,24.46,1,0,0,1,0,1
113.25,0.0,0.0,35.55,0.0,4.33,38.16,25.62,2.99,22.09,23.68,1,0,0,1,0,1
113.17,0.0,0.0,35.51,0.0,4.18,38.15,25.67,2.99,22.15,22.92,1,0,0,1,0,1
119.89,0.0,0.0,34.41,86.95,3.97,27.84,21.81,2.99,18.81,26.94,1,0,0,1,1,1
118.62,0.0,0.0,0.0,92.38,3.51,28.03,22.54,2.99,25.96,27.13,1,0,0,0,1,1
119.17,0.0,0.0,0.0,83.09,3.09,28.86,22.23,2.99,25.62,27.96,1,0,0,0,1,1
119.39,0.0,0.0,0.0,80.13,2.68,29.04,22.1,2.99,25.41,28.14,1,0,0,0,1,1
120.84,0.0,0.0,34.88,71.51,2.21,28.91,21.26,2.99,17.95,28.01,1,0,0,1,1,1
120.87,0.0,0.0,34.42,69.5,1.75,29.05,21.24,2.99,17.89,28.15,1,0,0,1,1,1
121.84,0.0,0.0,34.54,63.44,1.33,29.07,20.67,2.99,17.25,28.17,1,0,0,1,1,1
98.8,98.82,0.0,34.99,79.82,0.96,29.88,33.62,2.97,19.0,28.98,1,1,0,1,1,1
98.42,98.44,0.0,34.62,85.77,0.82,29.28,33.82,2.97,19.36,28.38,1,1,0,1,1,1
98.1,98.12,0.0,34.92,86.63,0.74,29.3,33.99,2.97,19.62,28.4,1,1,0,1,1,1
97.67,97.69,0.0,33.88,87.72,0.69,29.35,34.22,2.97,19.88,28.45,1,1,0,1,1,1
97.2,97.22,0.0,0.0,78.07,0.75,31.01,34.48,2.97,26.37,30.11,1,1,0,0,1,0
96.37,96.39,0.0,0.0,91.2,0.89,30.08,34.92,2.98,29.35,29.18,1,1,0,0,1,0
94.58,94.6,0.0,0.0,89.22,1.17,31.55,35.88,2.98,30.24,30.65,1,1,0,0,1,0
94.77,94.78,0.0,0.0,69.18,1.52,33.99,35.78,2.98,30.48,33.09,1,1,0,0,1,0
93.48,93.5,0.0,0.0,68.63,1.76,34.63,36.46,2.98,28.2,33.73,1,1,0,0,1,0
96.1,96.12,0.0,35.05,73.55,2.01,32.39,35.07,2.98,20.59,31.49,1,1,0,1,1,0
96.68,96.7,0.0,34.82,70.2,2.02,32.51,34.75,2.98,20.65,31.61,1,1,0,1,1,0
97.05,97.07,0.0,35.12,67.61,1.99,32.6,34.56,2.97,20.25,31.7,1,1,0,1,1,0
96.87,96.89,0.0,34.91,66.82,1.93,32.76,34.65,2.98,20.46,31.86,1,1,0,1,1,0
97.55,97.56,0.0,34.62,63.04,1.89,32.82,34.29,2.97,20.18,31.92,1,1,0,1,1,0
97.15,97.17,0.0,34.5,69.1,1.8,32.32,34.5,2.97,20.51,31.42,1,1,0,1,1,0
97.92,97.94,0.0,0.0,68.92,1.88,32.11,34.09,2.97,26.58,31.21,1,1,0,0,1,0
96.5,96.51,0.0,0.0,76.4,1.91,32.18,34.86,2.98,29.95,31.28,1,1,0,0,1,0
96.79,96.81,0.0,0.0,74.96,2.1,32.05,34.7,2.98,26.96,31.15,1,1,0,0,1,0
96.53,96.55,0.0,35.44,66.33,2.14,33.06,34.84,2.98,20.37,32.16,1,1,0,1,1,0
96.63,96.65,0.0,35.57,67.52,2.12,32.87,34.78,2.98,20.33,31.97,1,1,0,1,1,0
93.97,93.99,0.0,35.53,0.0,2.08,39.03,36.2,2.98,21.23,29.94,1,1,0,1,0,0
93.91,93.92,0.0,35.48,0.0,2.29,39.14,36.24,2.98,21.46,29.44,1,1,0,1,0,0
92.55,92.56,0.0,35.6,0.0,2.5,39.96,36.96,2.98,22.02,28.9,1,1,0,1,0,0
94.55,94.56,0.0,35.49,0.0,2.76,38.93,35.9,2.98,21.22,28.35,1,1,0,1,0,0
93.42,93.44,0.0,36.0,0.0,2.89,39.57,36.49,2.98,21.63,24.95,1,1,0,1,0,0
91.01,91.02,0.0,0.0,0.0,3.08,41.37,37.77,2.98,29.99,24.22,1,1,0,0,0,0
90.11,90.13,0.0,0.0,0.0,3.45,42.0,38.24,2.98,30.68,23.46,1,1,0,0,0,0
88.93,88.95,0.0,0.0,0.0,3.85,42.8,38.86,2.98,31.32,22.92,1,1,0,0,0,0
94.23,94.25,0.0,0.0,113.72,4.15,28.95,36.06,2.98,31.84,28.05,1,1,0,0,1,0
94.12,94.13,0.0,35.15,83.33,4.15,33.06,36.13,2.98,22.67,32.16,1,1,0,1,1,0
93.42,93.44,0.0,34.75,80.96,4.1,33.68,36.49,2.98,23.12,32.78,1,1,0,1,1,0
93.76,93.78,0.0,36.66,96.28,4.1,31.6,36.31,2.98,28.64,30.7,1,1,0,1,1,0
92.65,92.67,0.0,0.0,98.06,4.17,32.25,36.9,2.98,32.49,31.35,1,1,0,0,1,0
93.78,93.8,0.0,0.0,72.6,4.44,34.74,36.3,2.98,29.31,33.84,1,1,0,0,1,0
94.89,94.91,0.0,0.0,85.4,4.49,32.68,35.71,2.98,28.97,31.78,1,1,0,0,1,0
95.14,95.16,0.0,0.0,82.58,4.44,32.89,35.58,2.98,28.87,31.99,1,1,0,0,1,0
94.95,94.97,0.0,36.15,80.14,4.36,33.09,35.68,2.98,22.08,32.19,1,1,0,1,1,0
94.88,94.9,0.0,35.82,78.22,4.22,33.32,35.72,2.98,22.26,32.42,1,1,0,1,1,0
94.62,94.64,0.0,35.69,83.34,4.08,32.78,35.86,2.98,22.48,31.88,1,1,0,1,1,0
96.06,96.08,0.0,35.64,77.72,3.99,32.66,35.09,2.98,21.71,31.76,1,1,0,1,1,0
95.11,95.12,0.0,37.29,82.44,3.86,32.66,35.6,2.98,27.95,31.76,1,1,0,1,1,0
91.1,91.12,0.0,35.72,0.0,3.93,41.17,37.72,2.98,23.11,30.62,1,1,0,1,0,0
89.74,89.76,0.0,0.0,0.0,4.28,42.4,38.43,2.98,30.98,26.43,1,1,0,0,0,0
112.02,0.0,0.0,0.0,0.0,4.57,38.88,26.31,2.99,29.37,28.67,1,0,0,0,0,0
111.85,0.0,0.0,0.0,0.0,4.62,38.97,26.41,2.99,29.5,28.11,1,0,0,0,0,0
112.6,0.0,0.0,36.36,0.0,4.67,38.56,25.99,2.99,22.27,27.67,1,0,0,1,0,0
112.83,0.0,0.0,36.24,0.0,4.53,38.41,25.86,2.99,22.23,27.14,1,0,0,1,0,0
113.41,0.0,0.0,35.96,0.0,4.4,38.1,25.53,2.99,21.88,26.6,1,0,0,1,0,0
114.52,0.0,0.0,36.08,0.0,4.23,37.53,24.9,2.99,21.42,23.24,1,0,0,1,0,0
114.17,0.0,0.0,35.56,0.0,4.01,37.64,25.1,2.99,21.57,22.51,1,0,0,1,0,0
119.84,0.0,0.0,34.77,86.61,3.56,27.88,21.84,2.99,18.81,26.98,1,0,0,1,1,0
118.55,0.0,0.0,33.76,91.31,3.05,27.99,22.59,2.99,19.9,27.09,1,0,0,1,1,0
117.55,0.0,0.0,0.0,95.05,2.62,28.2,23.16,2.99,26.6,27.3,1,0,0,0,1,0
115.88,0.0,0.0,0.0,86.91,2.39,30.23,24.12,2.99,29.8,29.33,1,0,0,0,1,0
115.85,0.0,0.0,0.0,70.09,2.38,32.13,24.14,2.99,29.85,31.23,1,0,0,0,1,0
117.75,0.0,0.0,0.0,78.29,2.34,30.14,23.04,2.99,26.29,29.24,1,0,0,0,1,0
116.76,0.0,0.0,0.0,79.14,2.08,30.51,23.62,2.99,26.72,29.61,1,0,0,0,1,0
117.56,0.0,0.0,0.0,74.26,1.92,30.61,23.16,2.99,26.38,29.71,1,0,0,0,1,0
117.87,0.0,0.0,37.27,71.3,1.71,30.69,22.98,2.99,25.33,29.79,1,0,0,1,1,0
118.75,0.0,0.0,37.05,66.1,1.5,30.74,22.47,2.99,24.86,29.84,1,0,0,1,1,0
119.89,0.0,0.0,34.64,58.24,1.17,30.65,21.81,2.99,18.37,29.75,1,0,0,1,1,0
98.2,98.22,0.0,34.76,67.49,1.0,31.65,33.94,2.97,19.31,30.75,1,1,0,1,1,0
98.69,98.71,0.0,35.16,71.17,0.94,30.96,33.67,2.97,18.94,30.06,1,1,0,1,1,0
99.08,99.1,0.0,34.44,70.51,0.84,30.8,33.46,2.97,18.94,29.9,1,1,0,1,1,0
98.27,98.29,0.0,34.37,74.11,0.72,30.75,33.9,2.97,19.4,29.85,1,1,0,1,1,0
98.35,98.37,0.0,0.0,75.21,0.67,30.68,33.86,2.97,25.73,29.78,1,1,0,0,1,0
97.96,97.98,0.0,0.0,72.75,0.76,31.21,34.07,2.97,25.96,30.31,1,1,0,0,1,0
97.41,97.43,0.0,0.0,73.34,0.86,31.49,34.36,2.97,26.27,30.59,1,1,0,0,1,0
96.91,96.93,0.0,0.0,56.53,1.03,33.65,34.63,2.98,26.53,32.75,1,1,0,0,1,0
97.6,97.62,0.0,36.92,67.66,1.18,32.1,34.26,2.97,25.5,31.2,1,1,0,1,1,0
97.92,97.94,0.0,37.19,65.47,1.27,32.21,34.09,2.97,25.39,31.31,1,1,0,1,1,0
98.28,98.3,0.0,34.86,62.26,1.19,32.25,33.9,2.97,19.27,31.35,1,1,0,1,1,0
98.56,98.58,0.0,35.02,65.8,1.11,31.69,33.74,2.97,19.06,30.79,1,1,0,1,1,0
98.56,98.58,0.0,34.75,66.94,1.0,31.53,33.74,2.97,19.06,30.63,1,1,0,1,1,0
97.95,97.97,0.0,34.34,70.02,0.91,31.45,34.07,2.97,19.41,30.55,1,1,0,1,1,0
96.6,96.62,0.0,34.12,75.85,0.88,31.45,34.8,2.98,20.03,30.55,1,1,0,1,1,0
97.06,97.08,0.0,0.0,75.96,1.05,31.42,34.55,2.97,26.35,30.52,1,1,0,0,1,0
96.03,96.05,0.0,0.0,75.69,1.2,32.12,35.11,2.98,27.08,31.22,1,1,0,0,1,0
95.57,95.59,0.0,0.0,75.89,1.39,32.43,35.35,2.98,27.44,31.53,1,1,0,0,1,0
94.38,94.4,0.0,0.0,62.05,1.69,35.05,35.99,2.98,30.77,34.15,1,1,0,0,1,0
87.66,87.68,0.0,0.0,0.0,2.09,43.6,39.52,2.98,34.35,29.97,1,1,0,0,0,0
92.1,92.11,0.0,35.83,0.0,2.57,40.23,37.2,2.98,22.08,29.46,1,1,0,1,0,0
92.97,92.98,0.0,35.95,0.0,2.84,39.81,36.74,2.98,21.76,28.89,1,1,0,1,0,0
93.41,93.43,0.0,35.83,0.0,3.06,39.63,36.5,2.98,21.71,28.39,1,1,0,1,0,0
93.42,93.44,0.0,35.86,0.0,3.23,39.68,36.49,2.98,21.83,27.87,1,1,0,1,0,0
92.31,92.33,0.0,35.58,0.0,3.4,40.34,37.08,2.98,22.45,24.42,1,1,0,1,0,0
92.03,92.05,0.0,35.47,0.0,3.61,40.57,37.23,2.98,22.87,23.62,1,1,0,1,0,0
87.43,87.44,0.0,0.0,0.0,3.91,43.71,39.64,2.98,32.01,22.96,1,1,0,0,0,0
95.1,95.12,0.0,0.0,112.4,4.27,28.64,35.6,2.98,28.94,27.74,1,1,0,0,1,0
95.08,95.1,0.0,0.0,110.71,4.17,28.88,35.61,2.98,28.98,27.98,1,1,0,0,1,0
94.54,94.56,0.0,0.0,83.25,4.18,33.13,35.9,2.98,31.92,32.23,1,1,0,0,1,0
94.82,94.84,0.0,36.02,77.63,4.14,33.39,35.75,2.98,21.89,32.49,1,1,0,1,1,0
95.78,95.8,0.0,35.64,90.91,3.96,31.09,35.24,2.98,21.48,30.19,1,1,0,1,1,0
95.78,95.8,0.0,36.21,88.56,3.78,31.35,35.24,2.98,21.23,30.45,1,1,0,1,1,0
95.29,95.31,0.0,35.78,87.7,3.61,31.68,35.5,2.98,21.57,30.78,1,1,0,1,1,0
96.65,96.66,0.0,35.27,81.38,3.5,31.71,34.77,2.98,21.0,30.81,1,1,0,1,1,0
97.03,97.05,0.0,35.07,84.28,3.3,31.06,34.57,2.98,20.68,30.16,1,1,0,1,1,0
96.62,96.64,0.0,0.0,87.06,3.1,31.06,34.79,2.98,27.68,30.16,1,1,0,0,1,0
96.17,96.19,0.0,0.0,88.2,3.04,31.09,35.03,2.98,27.93,30.19,1,1,0,0,1,0
95.41,95.43,0.0,0.0,90.38,3.03,31.17,35.44,2.98,28.09,30.27,1,1,0,0,1,0
95.48,95.5,0.0,0.0,89.71,3.1,31.24,35.4,2.98,28.22,30.34,1,1,0,0,1,0
94.29,94.31,0.0,35.31,67.25,3.13,34.45,36.04,2.98,22.37,33.55,1,1,0,1,1,0
92.62,92.63,0.0,36.94,69.6,3.28,35.39,36.92,2.98,28.68,34.49,1,1,0,1,1,0
93.88,93.9,0.0,36.37,79.7,3.52,33.52,36.25,2.98,28.33,32.62,1,1,0,1,1,0
89.41,89.43,0.0,35.02,0.0,3.91,42.15,38.61,2.98,24.16,29.54,1,1,0,1,0,0
88.68,88.7,0.0,0.0,0.0,4.35,43.05,38.99,2.98,31.54,30.74,1,1,0,0,0,0
112.79,0.0,0.0,0.0,0.0,4.6,38.61,25.88,2.99,29.21,28.9,1,0,0,0,0,0
112.5,0.0,0.0,0.0,0.0,4.56,38.69,26.04,2.99,29.33,28.4,1,0,0,0,0,0
112.8,0.0,0.0,0.0,0.0,4.56,38.59,25.87,2.99,29.26,27.87,1,0,0,0,0,0
112.63,0.0,0.0,37.99,0.0,4.5,38.61,25.97,2.99,28.4,24.51,1,0,0,1,0,0
111.98,0.0,0.0,36.15,0.0,4.38,38.72,26.34,2.99,22.43,23.95,1,0,0,1,0,0
113.24,0.0,0.0,35.13,0.0,4.33,38.17,25.63,2.99,22.09,23.01,1,0,0,1,0,0
119.19,0.0,0.0,34.37,89.48,4.1,27.96,22.22,2.99,19.15,27.06,1,0,0,1,1,0
118.63,0.0,0.0,34.31,91.01,3.58,28.04,22.54,2.99,19.75,27.14,1,0,0,1,1,0
117.48,0.0,0.0,0.0,87.92,3.18,29.25,23.2,2.99,26.66,28.35,1,0,0,0,1,0
117.54,0.0,0.0,0.0,85.41,2.85,29.49,23.17,2.99,26.56,28.59,1,0,0,0,1,0
118.34,0.0,0.0,0.0,80.43,2.55,29.6,22.71,2.99,26.1,28.7,1,0,0,0,1,0
117.75,0.0,0.0,0.0,81.2,2.32,29.96,23.05,2.99,29.08,29.06,1,0,0,0,1,0
120.0,0.0,0.0,34.92,68.77,1.94,29.66,21.75,2.99,18.28,28.76,1,0,0,1,1,0
122.23,0.0,0.0,34.51,56.72,1.54,29.53,20.45,2.99,17.04,28.63,1,0,0,1,1,0
122.44,0.0,0.0,34.23,60.53,1.07,28.98,20.33,2.99,16.97,28.08,1,0,0,1,1,0
98.71,98.73,0.0,34.77,82.92,0.85,29.49,33.66,2.97,19.0,28.59,1,1,0,1,1,0
98.93,98.95,0.0,33.9,80.81,0.73,29.61,33.54,2.97,19.43,28.71,1,1,0,1,1,0
97.95,97.97,0.0,0.0,85.44,0.69,29.63,34.07,2.97,25.97,28.73,1,1,0,0,1,0
96.82,96.84,0.0,0.0,91.16,0.9,29.8,34.68,2.98,29.18,28.9,1,1,0,0,1,0
96.76,96.78,0.0,0.0,82.6,1.11,30.8,34.71,2.98,26.53,29.9,1,1,0,0,1,0
94.77,94.79,0.0,0.0,69.63,1.27,33.61,35.78,2.98,27.46,32.71,1,1,0,0,1,0
94.58,94.6,0.0,0.0,67.01,1.54,34.1,35.88,2.98,27.96,33.2,1,1,0,0,1,0
94.94,94.96,0.0,0.0,81.61,1.85,32.47,35.69,2.98,30.49,31.57,1,1,0,0,1,0
95.58,95.6,0.0,36.99,76.31,2.0,32.49,35.35,2.98,26.75,31.59,1,1,0,1,1,0
96.52,96.54,0.0,34.99,70.84,2.06,32.53,34.84,2.98,20.41,31.63,1,1,0,1,1,0
96.91,96.93,0.0,35.06,68.13,2.04,32.63,34.63,2.98,20.29,31.73,1,1,0,1,1,0
97.19,97.21,0.0,34.67,69.78,1.98,32.29,34.48,2.97,20.24,31.39,1,1,0,1,1,0
96.33,96.35,0.0,35.43,73.61,1.9,32.23,34.94,2.98,20.42,31.33,1,1,0,1,1,0
96.43,96.45,0.0,0.0,75.18,2.03,32.19,34.89,2.98,27.25,31.29,1,1,0,0,1,0
97.5,97.52,0.0,0.0,72.3,2.13,32.03,34.31,2.97,26.92,31.13,1,1,0,0,1,0
96.16,96.18,0.0,0.0,68.34,2.16,33.17,35.03,2.98,27.38,32.27,1,1,0,0,1,0
96.99,97.01,0.0,35.29,67.19,2.14,32.74,34.59,2.98,20.52,31.84,1,1,0,1,1,0
96.57,96.59,0.0,36.66,68.16,2.16,32.95,34.82,2.98,26.49,32.05,1,1,0,1,1,0
92.24,92.26,0.0,35.16,0.0,2.33,40.09,37.12,2.98,22.09,29.62,1,1,0,1,0,0
92.66,92.68,0.0,35.19,0.0,2.61,39.93,36.9,2.98,22.01,29.12,1,1,0,1,0,0
91.61,91.62,0.0,0.0,0.0,2.86,40.95,37.45,2.98,29.53,28.66,1,1,0,0,0,0
92.7,92.72,0.0,0.0,0.0,3.22,40.4,36.88,2.98,29.22,28.11,1,1,0,0,0,0
92.12,92.14,0.0,0.0,0.0,3.51,40.81,37.18,2.98,29.55,24.75,1,1,0,0,0,0
91.19,91.21,0.0,0.0,0.0,3.81,41.43,37.67,2.98,30.11,23.99,1,1,0,0,0,0
92.48,92.5,0.0,36.65,0.0,4.01,40.43,36.99,2.98,22.4,23.18,1,1,0,1,0,0
96.15,96.17,0.0,34.86,86.98,3.06,31.12,35.04,2.98,21.17,30.22,1,1,0,1,1,0
95.62,95.64,0.0,34.71,88.49,2.93,31.17,35.32,2.98,21.74,30.27,1,1,0,1,1,0
95.35,95.37,0.0,0.0,89.67,2.91,31.26,35.47,2.98,28.19,30.36,1,1,0,0,1,0
94.89,94.9,0.0,0.0,83.74,3.01,32.32,35.72,2.98,28.47,31.42,1,1,0,0,1,0
92.49,92.5,0.0,0.0,72.83,3.2,35.39,36.99,2.98,32.24,34.49,1,1,0,0,1,0
92.75,92.77,0.0,0.0,68.75,3.53,35.77,36.85,2.98,32.32,34.87,1,1,0,0,1,0
88.68,88.7,0.0,0.0,0.0,3.96,42.96,38.99,2.98,31.42,29.67,1,1,0,0,0,0
90.2,90.22,0.0,36.01,0.0,4.35,41.8,38.19,2.98,23.71,29.17,1,1,0,1,0,0
111.93,0.0,0.0,35.98,0.0,4.48,38.78,26.37,2.99,22.84,28.65,1,0,0,1,0,0
112.63,0.0,0.0,35.88,0.0,4.42,38.47,25.97,2.99,22.55,28.13,1,0,0,1,0,0
113.11,0.0,0.0,37.94,0.0,4.38,38.38,25.7,2.99,28.18,29.64,1,0,0,1,0,0
113.08,0.0,0.0,35.57,0.0,4.28,38.22,25.72,2.99,22.05,24.59,1,0,0,1,0,0
113.01,0.0,0.0,35.15,0.0,4.15,38.21,25.76,2.99,22.16,23.86,1,0,0,1,0,0
112.67,0.0,0.0,0.0,0.0,4.17,38.47,25.95,2.99,28.95,23.03,1,0,0,0,0,0
116.5,0.0,0.0,0.0,100.27,4.13,28.29,23.77,2.99,27.33,27.39,1,0,0,0,1,0
116.92,0.0,0.0,0.0,97.53,3.77,28.38,23.52,2.99,27.05,27.48,1,0,0,0,1,0
116.59,0.0,0.0,0.0,89.32,3.42,29.62,23.71,2.99,27.13,28.72,1,0,0,0,1,0
117.88,0.0,0.0,36.99,82.69,3.1,29.63,22.97,2.99,25.6,28.73,1,0,0,1,1,0
118.8,0.0,0.0,34.73,76.23,2.68,29.64,22.44,2.99,19.2,28.74,1,0,0,1,1,0
118.84,0.0,0.0,34.8,57.18,2.29,31.53,22.42,2.99,19.09,30.63,1,0,0,1,1,0
120.74,0.0,0.0,34.27,61.89,1.94,29.95,21.32,2.99,18.05,29.05,1,0,0,1,1,0
