DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
2016-04-26 12:00:00,0.6210225303292894,2.2930155979202773,3.546568457538995,3.484644714038128,2.902894280762565,5.252166377816291,1.6280069324090123,99.25934142114384,1.0,99.27934142114385,1.0,0.0,0.0,34.79975736568457,1.0,0.0,0.0,0.0,0.0,49.406204506065855,1.0,34.50551126516464,1.0,0.0,0.0,30.537261698440208,1.0,0.0,0.0,79.09712305025997,1.0,2.97,33.36343154246101,26.659220103986133,89.10774696707105,26.723587521663777,85.2155459272097,18.76951473136915,81.57596187175044,18.65951473136915,66.90760831889081,29.589792027729636,28.689792027729634,-999.0
2016-04-26 13:00:00,0.6205025996533795,2.2941941074523395,3.5472963604852685,3.486689774696707,2.903795493934142,5.2514038128249565,1.62630849220104,99.2606932409012,1.0,99.28069324090121,1.0,0.0,0.0,34.7992027729636,1.0,0.0,0.0,0.0,0.0,49.406100519930675,1.0,34.50525129982669,1.0,0.0,0.0,30.538145580589255,1.0,0.0,0.0,79.08197573656845,1.0,2.97,33.362703639514734,26.660294627383013,89.10974003466204,26.724644714038128,85.21679376083189,18.76840554592721,81.57530329289428,18.65840554592721,66.90357019064125,29.590745233968804,28.690745233968805,-999.0
2016-04-26 14:00:00,0.6199826689774697,2.2953726169844018,3.5480242634315426,3.488734835355286,2.9046967071057193,5.250641247833622,1.6246100519930677,99.26204506065858,1.0,99.28204506065859,1.0,0.0,0.0,34.79864818024263,1.0,0.0,0.0,0.0,0.0,49.405996533795495,1.0,34.504991334488736,1.0,0.0,0.0,30.539029462738302,1.0,0.0,0.0,79.06682842287695,1.0,2.97,33.36197573656846,26.661369150779894,89.11173310225303,26.72570190641248,85.21804159445408,18.76729636048527,81.57464471403813,18.65729636048527,66.89953206239169,29.59169844020797,28.691698440207972,-999.0
2016-04-26 15:00:00,0.6194627383015598,2.2965511265164644,3.5487521663778163,3.4907798960138647,2.9055979202772964,5.249878682842287,1.6229116117850955,99.26339688041594,1.0,99.28339688041595,1.0,0.0,0.0,34.79809358752166,1.0,0.0,0.0,0.0,0.0,49.405892547660315,1.0,34.50473136915078,1.0,0.0,0.0,30.53991334488735,1.0,0.0,0.0,79.05168110918544,1.0,2.97,33.36124783362219,26.662443674176775,89.11372616984401,26.72675909878683,85.21928942807625,18.766187175043328,81.57398613518198,18.65618717504333,66.89549393414211,29.59265164644714,28.69265164644714,-999.0
2016-04-26 16:00:00,0.6189428076256499,2.2977296360485266,3.54948006932409,3.4928249566724436,2.9064991334488735,5.249116117850953,1.6212131715771232,99.2647487001733,1.0,99.28474870017331,1.0,0.0,0.0,34.79753899480069,1.0,0.0,0.0,0.0,0.0,49.40578856152513,1.0,34.50447140381282,1.0,0.0,0.0,30.540797227036396,1.0,0.0,0.0,79.03653379549394,1.0,2.97,33.36051993067591,26.663518197573655,89.115719237435,26.727816291161176,85.22053726169844,18.765077989601384,81.57332755632582,18.655077989601384,66.89145580589255,29.59360485268631,28.693604852686306,-999.0
2016-04-26 17:00:00,0.6184228769497401,2.2989081455805893,3.550207972270364,3.4948700173310225,2.9074003466204505,5.248353552859618,1.619514731369151,99.26610051993067,1.0,99.28610051993068,1.0,0.0,0.0,34.79698440207972,1.0,0.0,0.0,0.0,0.0,49.40568457538995,1.0,34.50421143847487,1.0,0.0,0.0,30.541681109185443,1.0,0.0,0.0,79.02138648180242,1.0,2.97,33.35979202772964,26.664592720970536,89.11771230502599,26.728873483535526,85.22178509532063,18.763968804159443,81.57266897746968,18.653968804159444,66.88741767764299,29.594558058925475,28.694558058925477,-999.0
2016-04-26 18:00:00,0.6179029462738301,2.3000866551126515,3.550935875216638,3.4969150779896014,2.9083015597920276,5.247590987868284,1.6178162911611786,99.26745233968803,1.0,99.28745233968804,1.0,0.0,0.0,34.79642980935875,1.0,0.0,0.0,0.0,0.0,49.40558058925477,1.0,34.503951473136915,1.0,0.0,0.0,30.54256499133449,1.0,0.0,0.0,79.00623916811092,1.0,2.97,33.359064124783366,26.665667244367416,89.11970537261698,26.729930675909877,85.22303292894281,18.762859618717503,81.57201039861351,18.652859618717503,66.88337954939341,29.595511265164646,28.695511265164644,-999.0
2016-04-26 19:00:00,0.6173830155979203,2.3012651646447138,3.5516637781629115,3.4989601386481803,2.9092027729636047,5.246828422876949,1.6161178509532064,99.2688041594454,1.0,99.2888041594454,1.0,0.0,0.0,34.795875216637775,1.0,0.0,0.0,0.0,0.0,49.40547660311958,1.0,34.50369150779896,1.0,0.0,0.0,30.543448873483538,1.0,0.0,0.0,78.99109185441941,1.0,2.97,33.35833622183709,26.666741767764297,89.12169844020796,26.730987868284227,85.22428076256499,18.761750433275562,81.57135181975737,18.651750433275563,66.87934142114385,29.596464471403813,28.69646447140381,-999.0
2016-04-26 20:00:00,0.6168630849220105,2.3024436741767764,3.5523916811091856,3.501005199306759,2.910103986135182,5.246065857885615,1.614419410745234,99.27015597920277,1.0,99.29015597920278,1.0,0.0,0.0,34.79532062391681,1.0,0.0,0.0,0.0,0.0,49.4053726169844,1.0,34.50343154246101,1.0,0.0,0.0,30.544332755632585,1.0,0.0,0.0,78.97594454072791,1.0,2.97,33.35760831889081,26.667816291161177,89.12369150779895,26.732045060658578,85.22552859618717,18.76064124783362,81.5706932409012,18.650641247833622,66.87530329289429,29.59741767764298,28.69741767764298,-999.0
2016-04-26 21:00:00,0.6163431542461005,2.3036221837088386,3.5531195840554592,3.503050259965338,2.911005199306759,5.24530329289428,1.6127209705372618,99.27150779896013,1.0,99.29150779896014,1.0,0.0,0.0,34.794766031195834,1.0,0.0,0.0,0.0,0.0,49.40526863084922,1.0,34.50317157712305,1.0,0.0,0.0,30.54521663778163,1.0,0.0,0.0,78.9607972270364,1.0,2.97,33.35688041594454,26.668890814558058,89.12568457538994,26.73310225303293,85.22677642980936,18.75953206239168,81.57003466204506,18.649532062391682,66.87126516464471,29.598370883882147,28.69837088388215,-999.0
2016-04-26 22:00:00,0.6158232235701906,2.3048006932409013,3.5538474870017334,3.5050953206239166,2.911906412478336,5.244540727902946,1.6110225303292895,99.2728596187175,1.0,99.29285961871751,1.0,0.0,0.0,34.79421143847487,1.0,0.0,0.0,0.0,0.0,49.40516464471404,1.0,34.502911611785095,1.0,0.0,0.0,30.546100519930675,1.0,0.0,0.0,78.94564991334488,1.0,2.97,33.356152512998264,26.669965337954938,89.12767764298093,26.73415944540728,85.22802426343155,18.758422876949737,81.56937608318891,18.648422876949738,66.86722703639515,29.599324090121318,28.699324090121316,-999.0
2016-04-26 23:00:00,0.6153032928942808,2.3059792027729635,3.554575389948007,3.5071403812824955,2.912807625649913,5.243778162911611,1.6093240901213173,99.27421143847486,1.0,99.29421143847487,1.0,0.0,0.0,34.793656845753894,1.0,0.0,0.0,0.0,0.0,49.405060658578854,1.0,34.50265164644714,1.0,0.0,0.0,30.546984402079723,1.0,0.0,0.0,78.93050259965338,1.0,2.97,33.35542461005199,26.67103986135182,89.12967071057192,26.735216637781626,85.22927209705372,18.757313691507797,81.56871750433275,18.647313691507797,66.86318890814557,29.600277296360485,28.700277296360486,-999.0
2016-04-27 00:00:00,0.6147833622183709,2.3071577123050258,3.5553032928942807,3.5091854419410744,2.9137088388214902,5.243015597920277,1.607625649913345,99.27556325823222,1.0,99.29556325823224,1.0,0.0,0.0,34.79310225303293,1.0,0.0,0.0,0.0,0.0,49.404956672443674,1.0,34.50239168110919,1.0,0.0,0.0,30.54786828422877,1.0,0.0,0.0,78.91535528596187,1.0,2.97,33.35469670710572,26.6721143847487,89.1316637781629,26.736273830155977,85.23051993067591,18.756204506065856,81.5680589254766,18.646204506065857,66.85915077989601,29.601230502599652,28.701230502599653,-999.0
2016-04-27 01:00:00,0.614263431542461,2.3083362218370884,3.556031195840555,3.5112305025996533,2.9146100519930673,5.242253032928943,1.6059272097053727,99.2769150779896,1.0,99.29691507798961,1.0,0.0,0.0,34.79254766031195,1.0,0.0,0.0,0.0,0.0,49.404852686308494,1.0,34.50213171577123,1.0,0.0,0.0,30.548752166377817,1.0,0.0,0.0,78.90020797227037,1.0,2.97,33.35396880415944,26.67318890814558,89.13365684575389,26.737331022530327,85.2317677642981,18.755095320623916,81.56740034662045,18.645095320623916,66.85511265164645,29.602183708838822,28.70218370883882,-999.0
2016-04-27 02:00:00,0.6137435008665512,2.3095147313691506,3.5567590987868285,3.513275563258232,2.9155112651646444,5.241490467937608,1.6042287694974005,99.27826689774696,1.0,99.29826689774697,1.0,0.0,0.0,34.79199306759099,1.0,0.0,0.0,0.0,0.0,49.40474870017331,1.0,34.501871750433274,1.0,0.0,0.0,30.549636048526864,1.0,0.0,0.0,78.88506065857885,1.0,2.97,33.35324090121317,26.67426343154246,89.13564991334488,26.738388214904678,85.23301559792029,18.753986135181975,81.5667417677643,18.643986135181976,66.85107452339687,29.60313691507799,28.703136915077987,-999.0
2016-04-27 03:00:00,0.6132235701906412,2.310693240901213,3.557487001733102,3.515320623916811,2.9164124783362215,5.240727902946274,1.6025303292894282,99.27961871750432,1.0,99.29961871750433,1.0,0.0,0.0,34.79143847487001,1.0,0.0,0.0,0.0,0.0,49.40464471403813,1.0,34.50161178509532,1.0,0.0,0.0,30.55051993067591,1.0,0.0,0.0,78.86991334488735,1.0,2.97,33.352512998266896,26.67533795493934,89.13764298093587,26.739445407279028,85.23426343154246,18.752876949740035,81.56608318890815,18.642876949740035,66.84703639514731,29.604090121317157,28.704090121317158,-999.0
2016-04-27 04:00:00,0.6127036395147314,2.3118717504332755,3.5582149046793763,3.51736568457539,2.9173136915077986,5.239965337954939,1.600831889081456,99.2809705372617,1.0,99.3009705372617,1.0,0.0,0.0,34.790883882149046,1.0,0.0,0.0,0.0,0.0,49.40454072790295,1.0,34.50135181975737,1.0,0.0,0.0,30.551403812824958,1.0,0.0,0.0,78.85476603119584,1.0,2.97,33.35178509532062,26.67641247833622,89.13963604852685,26.74050259965338,85.23551126516465,18.75176776429809,81.56542461005199,18.64176776429809,66.84299826689775,29.605043327556324,28.705043327556325,-999.0
2016-04-27 05:00:00,0.6121837088388216,2.3130502599653378,3.55894280762565,3.519410745233969,2.918214904679376,5.239202772963605,1.5991334488734836,99.28232235701905,1.0,99.30232235701907,1.0,0.0,0.0,34.79032928942807,1.0,0.0,0.0,0.0,0.0,49.40443674176777,1.0,34.501091854419414,1.0,0.0,0.0,30.552287694974005,1.0,0.0,0.0,78.83961871750434,1.0,2.97,33.35105719237435,26.677487001733102,89.14162911611785,26.74155979202773,85.23675909878683,18.75065857885615,81.56476603119584,18.64065857885615,66.83896013864818,29.605996533795494,28.705996533795492,-999.0
2016-04-27 06:00:00,0.6116637781629116,2.3142287694974,3.5596707105719236,3.521455805892548,2.9191161178509533,5.23844020797227,1.5974350086655114,99.28367417677643,1.0,99.30367417677644,1.0,0.0,0.0,34.789774696707106,1.0,0.0,0.0,0.0,0.0,49.40433275563258,1.0,34.500831889081454,1.0,0.0,0.0,30.553171577123052,1.0,0.0,0.0,78.82447140381282,1.0,2.97,33.350329289428075,26.678561525129982,89.14362218370884,26.74261698440208,85.23800693240901,18.74954939341421,81.56410745233968,18.63954939341421,66.83492201039861,29.60694974003466,28.706949740034663,-999.0
2016-04-27 07:00:00,0.6111438474870017,2.3154072790294626,3.5603986135181978,3.5235008665511263,2.9200173310225304,5.237677642980936,1.595736568457539,99.28502599653379,1.0,99.3050259965338,1.0,0.0,0.0,34.78922010398613,1.0,0.0,0.0,0.0,0.0,49.4042287694974,1.0,34.5005719237435,1.0,0.0,0.0,30.5540554592721,1.0,0.0,0.0,78.80932409012132,1.0,2.97,33.3496013864818,26.679636048526863,89.14561525129983,26.743674176776427,85.2392547660312,18.74844020797227,81.56344887348354,18.63844020797227,66.83088388214905,29.60790294627383,28.70790294627383,-999.0
2016-04-27 08:00:00,0.6106239168110918,2.316585788561525,3.5611265164644714,3.525545927209705,2.9209185441941075,5.236915077989601,1.5940381282495668,99.28637781629115,1.0,99.30637781629116,1.0,0.0,0.0,34.78866551126516,1.0,0.0,0.0,0.0,0.0,49.40412478336222,1.0,34.50031195840555,1.0,0.0,0.0,30.554939341421147,1.0,0.0,0.0,78.79417677642981,1.0,2.97,33.34887348353553,26.680710571923743,89.14760831889082,26.744731369150777,85.24050259965338,18.74733102253033,81.56279029462738,18.63733102253033,66.82684575389948,29.608856152513,28.708856152512997,-999.0
2016-04-27 09:00:00,0.610103986135182,2.3177642980935875,3.561854419410745,3.527590987868284,2.9218197573656846,5.236152512998267,1.5923396880415945,99.28772963604852,1.0,99.30772963604853,1.0,0.0,0.0,34.78811091854419,1.0,0.0,0.0,0.0,0.0,49.404020797227034,1.0,34.50005199306759,1.0,0.0,0.0,30.55582322357019,1.0,0.0,0.0,78.7790294627383,1.0,2.97,33.348145580589254,26.681785095320624,89.1496013864818,26.745788561525128,85.24175043327557,18.746221837088388,81.56213171577123,18.63622183708839,66.82280762564992,29.609809358752166,28.709809358752167,-999.0
2016-04-27 10:00:00,0.6095840554592721,2.3189428076256497,3.562582322357019,3.529636048526863,2.9227209705372617,5.235389948006932,1.5906412478336223,99.28908145580588,1.0,99.3090814558059,1.0,0.0,0.0,34.78755632582322,1.0,0.0,0.0,0.0,0.0,49.403916811091854,1.0,34.49979202772963,1.0,0.0,0.0,30.556707105719237,1.0,0.0,0.0,78.7638821490468,1.0,2.97,33.34741767764298,26.682859618717504,89.1515944540728,26.74684575389948,85.24299826689774,18.745112651646444,81.56147313691508,18.635112651646445,66.81876949740035,29.610762564991333,28.710762564991335,-999.0
2016-04-27 11:00:00,0.6090641247833622,2.320121317157712,3.563310225303293,3.531681109185442,2.9236221837088388,5.234627383015598,1.58894280762565,99.29043327556325,1.0,99.31043327556326,1.0,0.0,0.0,34.78700173310225,1.0,0.0,0.0,0.0,0.0,49.403812824956674,1.0,34.49953206239168,1.0,0.0,0.0,30.557590987868284,1.0,0.0,0.0,78.74873483535528,1.0,2.97,33.346689774696706,26.683934142114385,89.15358752166378,26.74790294627383,85.24424610051993,18.744003466204504,81.56081455805892,18.634003466204504,66.81473136915078,29.611715771230504,28.7117157712305,-999.0
2016-04-27 12:00:00,0.6085441941074523,2.3212998266897746,3.5640381282495666,3.5337261698440208,2.924523396880416,5.233864818024263,1.5872443674176777,99.29178509532062,1.0,99.31178509532063,1.0,0.0,0.0,34.78644714038128,1.0,0.0,0.0,0.0,0.0,49.403708838821494,1.0,34.499272097053726,1.0,0.0,0.0,30.55847487001733,1.0,0.0,0.0,78.73358752166378,1.0,2.97,33.34596187175043,26.685008665511265,89.15558058925477,26.74896013864818,85.24549393414212,18.742894280762563,81.56015597920278,18.632894280762564,66.81069324090122,29.61266897746967,28.71266897746967,-999.0
2016-04-27 13:00:00,0.6080242634315425,2.322478336221837,3.5647660311958407,3.5357712305025997,2.925424610051993,5.2331022530329285,1.5855459272097054,99.29313691507798,1.0,99.31313691507799,1.0,0.0,0.0,34.78589254766031,1.0,0.0,0.0,0.0,0.0,49.40360485268631,1.0,34.49901213171577,1.0,0.0,0.0,30.55935875216638,1.0,0.0,0.0,78.71844020797226,1.0,2.97,33.34523396880416,26.686083188908146,89.15757365684576,26.75001733102253,85.2467417677643,18.741785095320623,81.55949740034661,18.631785095320623,66.80665511265164,29.613622183708838,28.71362218370884,-999.0
2016-04-27 14:00:00,0.6075043327556326,2.3236568457538995,3.5654939341421144,3.5378162911611786,2.92632582322357,5.232339688041594,1.5838474870017332,99.29448873483535,1.0,99.31448873483536,1.0,0.0,0.0,34.78533795493934,1.0,0.0,0.0,0.0,0.0,49.40350086655113,1.0,34.49875216637782,1.0,0.0,0.0,30.560242634315426,1.0,0.0,0.0,78.70329289428076,1.0,2.97,33.344506065857885,26.687157712305027,89.15956672443674,26.75107452339688,85.24798960138648,18.740675909878682,81.55883882149047,18.630675909878683,66.80261698440208,29.614575389948005,28.714575389948006,-999.0
2016-04-27 15:00:00,0.6069844020797227,2.3248353552859617,3.5662218370883885,3.5398613518197575,2.927227036395147,5.2315771230502595,1.582149046793761,99.29584055459271,1.0,99.31584055459273,1.0,0.0,0.0,34.78478336221837,1.0,0.0,0.0,0.0,0.0,49.40339688041595,1.0,34.49849220103986,1.0,0.0,0.0,30.561126516464473,1.0,0.0,0.0,78.68814558058925,1.0,2.97,33.34377816291161,26.688232235701907,89.16155979202773,26.752131715771228,85.24923743500867,18.73956672443674,81.55818024263432,18.629566724436742,66.79857885615252,29.615528596187175,28.715528596187173,-999.0
2016-04-27 16:00:00,0.6064644714038129,2.326013864818024,3.566949740034662,3.541906412478336,2.9281282495667242,5.230814558058925,1.5804506065857886,99.29719237435008,1.0,99.31719237435009,1.0,0.0,0.0,34.784228769497396,1.0,0.0,0.0,0.0,0.0,49.40329289428076,1.0,34.498232235701906,1.0,0.0,0.0,30.56201039861352,1.0,0.0,0.0,78.67299826689775,1.0,2.97,33.34305025996534,26.689306759098788,89.16355285961872,26.753188908145578,85.25048526863085,18.7384575389948,81.55752166377816,18.6284575389948,66.79454072790294,29.616481802426343,28.716481802426344,-999.0
2016-04-27 17:00:00,0.6059445407279029,2.3271923743500866,3.567677642980936,3.5439514731369153,2.9290294627383013,5.23005199306759,1.5787521663778163,99.29854419410745,1.0,99.31854419410746,1.0,0.0,0.0,34.78367417677643,1.0,0.0,0.0,0.0,0.0,49.40318890814558,1.0,34.49797227036395,1.0,0.0,0.0,30.562894280762567,1.0,0.0,0.0,78.65785095320624,1.0,2.97,33.342322357019064,26.690381282495668,89.1655459272097,26.75424610051993,85.25173310225304,18.737348353552857,81.55686308492201,18.627348353552858,66.79050259965338,29.61743500866551,28.71743500866551,-999.0
2016-04-27 18:00:00,0.6054246100519931,2.328370883882149,3.5684055459272095,3.5459965337954937,2.9299306759098784,5.229289428076256,1.577053726169844,99.29989601386481,1.0,99.31989601386482,1.0,0.0,0.0,34.783119584055456,1.0,0.0,0.0,0.0,0.0,49.4030849220104,1.0,34.497712305026,1.0,0.0,0.0,30.563778162911614,1.0,0.0,0.0,78.64270363951474,1.0,2.97,33.34159445407279,26.69145580589255,89.1675389948007,26.75530329289428,85.25298093587521,18.736239168110917,81.55620450606585,18.626239168110917,66.78646447140382,29.61838821490468,28.718388214904678,-999.0
2016-04-27 19:00:00,0.6049046793760832,2.3295493934142115,3.5691334488734836,3.5480415944540726,2.9308318890814555,5.228526863084921,1.5753552859618718,99.30124783362218,1.0,99.3212478336222,1.0,0.0,0.0,34.78256499133448,1.0,0.0,0.0,0.0,0.0,49.40298093587522,1.0,34.49745233968804,1.0,0.0,0.0,30.56466204506066,1.0,0.0,0.0,78.62755632582322,1.0,2.97,33.34086655112652,26.69253032928943,89.16953206239168,26.75636048526863,85.2542287694974,18.735129982668976,81.5555459272097,18.625129982668977,66.78242634315424,29.619341421143847,28.719341421143845,-999.0
2016-04-27 20:00:00,0.6043847487001733,2.3307279029462737,3.5698613518197573,3.5500866551126515,2.931733102253033,5.227764298093588,1.5736568457538995,99.30259965337954,1.0,99.32259965337956,1.0,0.0,0.0,34.782010398613515,1.0,0.0,0.0,0.0,0.0,49.40287694974003,1.0,34.497192374350085,1.0,0.0,0.0,30.565545927209705,1.0,0.0,0.0,78.61240901213172,1.0,2.97,33.34013864818024,26.693604852686306,89.17152512998267,26.75741767764298,85.25547660311959,18.734020797227036,81.55488734835356,18.624020797227036,66.77838821490468,29.620294627383014,28.720294627383016,-999.0
2016-04-27 21:00:00,0.6038648180242634,2.331906412478336,3.5705892547660314,3.5521317157712304,2.93263431542461,5.227001733102253,1.5719584055459273,99.3039514731369,1.0,99.32395147313692,1.0,0.0,0.0,34.78145580589254,1.0,0.0,0.0,0.0,0.0,49.40277296360485,1.0,34.49693240901213,1.0,0.0,0.0,30.566429809358752,1.0,0.0,0.0,78.5972616984402,1.0,2.97,33.33941074523397,26.694679376083187,89.17351819757366,26.75847487001733,85.25672443674176,18.732911611785095,81.5542287694974,18.622911611785096,66.77435008665512,29.62124783362218,28.721247833622183,-999.0
2016-04-27 22:00:00,0.6033448873483536,2.3330849220103986,3.571317157712305,3.5541767764298093,2.9335355285961873,5.226239168110919,1.570259965337955,99.30530329289428,1.0,99.32530329289429,1.0,0.0,0.0,34.780901213171575,1.0,0.0,0.0,0.0,0.0,49.40266897746967,1.0,34.49667244367418,1.0,0.0,0.0,30.5673136915078,1.0,0.0,0.0,78.5821143847487,1.0,2.97,33.338682842287696,26.695753899480067,89.17551126516464,26.75953206239168,85.25797227036395,18.731802426343155,81.55357019064125,18.621802426343155,66.77031195840554,29.622201039861352,28.72220103986135,-999.0
