F_PU1,F_PU2,F_PU3,F_PU8,F_V2,L_T1,P_J14,P_J269,P_J280,P_J302,P_J422,S_PU1,S_PU2,S_PU3,S_PU8,S_V2,ATTACK_FLAG
118.06,0.0,0.0,34.95,60.57,2.53,31.68,22.87,2.99,19.65,30.78,1.0,0.0,0.0,1.0,1.0,0
118.82,0.0,0.0,34.45,58.65,2.2,31.4,22.43,2.99,19.46,30.5,1.0,0.0,0.0,1.0,1.0,0
119.02,0.0,0.0,34.3,53.98,1.86,31.66,22.31,2.99,19.28,30.76,1.0,0.0,0.0,1.0,1.0,0
118.25,0.0,0.0,0.0,58.62,1.6,31.8,22.76,2.99,26.03,30.9,1.0,0.0,0.0,0.0,1.0,0
117.86,0.0,0.0,0.0,60.25,1.4,31.92,22.98,2.99,28.78,31.02,1.0,0.0,0.0,0.0,1.0,0
117.76,0.0,0.0,0.0,59.5,1.35,32.0,23.04,2.99,28.77,31.1,1.0,0.0,0.0,0.0,1.0,0
119.91,0.0,0.0,35.01,44.02,1.21,31.88,21.8,2.99,18.33,30.98,1.0,0.0,0.0,1.0,1.0,0
98.36,98.38,0.0,35.41,62.39,0.96,32.11,33.85,2.97,19.03,31.21,1.0,1.0,0.0,1.0,1.0,0
98.61,98.63,0.0,34.92,65.13,0.9,31.66,33.72,2.97,19.02,30.76,1.0,1.0,0.0,1.0,1.0,0
98.86,98.88,0.0,35.08,65.5,0.81,31.46,33.58,2.97,18.82,30.56,1.0,1.0,0.0,1.0,1.0,0
97.96,97.98,0.0,34.9,69.48,0.72,31.43,34.07,2.97,19.26,30.53,1.0,1.0,0.0,1.0,1.0,0
98.31,98.33,0.0,33.94,60.3,0.73,32.26,33.88,2.97,19.72,31.36,1.0,1.0,0.0,1.0,1.0,0
97.4,97.42,0.0,33.99,69.79,0.7,31.66,34.37,2.97,20.04,30.76,1.0,1.0,0.0,1.0,1.0,0
95.94,95.96,0.0,0.0,73.71,0.82,32.31,35.15,2.98,26.96,31.41,1.0,1.0,0.0,0.0,1.0,0
94.92,94.94,0.0,0.0,77.71,1.12,32.8,35.7,2.98,30.15,31.9,1.0,1.0,0.0,0.0,1.0,0
93.27,93.29,0.0,0.0,64.3,1.49,35.47,36.57,2.98,31.13,34.57,1.0,1.0,0.0,0.0,1.0,0
89.37,89.38,0.0,0.0,0.0,2.01,42.12,38.63,2.98,30.27,31.7,1.0,1.0,0.0,0.0,0.0,0
90.79,90.81,0.0,0.0,0.0,2.5,41.36,37.88,2.98,29.85,29.57,1.0,1.0,0.0,0.0,0.0,0
92.85,92.87,0.0,36.16,0.0,2.88,39.89,36.8,2.98,21.95,29.0,1.0,1.0,0.0,1.0,0.0,0
92.45,92.47,0.0,36.32,0.0,3.1,40.18,37.01,2.98,22.23,28.48,1.0,1.0,0.0,1.0,0.0,0
92.39,92.4,0.0,35.74,0.0,3.33,40.28,37.04,2.98,22.49,27.98,1.0,1.0,0.0,1.0,0.0,0
90.07,90.09,0.0,38.32,0.0,3.6,41.99,38.26,2.98,29.79,24.55,1.0,1.0,0.0,1.0,0.0,0
92.65,92.67,0.0,35.55,0.0,3.94,40.32,36.9,2.98,22.57,23.71,1.0,1.0,0.0,1.0,0.0,0
91.47,91.48,0.0,35.96,0.0,4.1,41.01,37.53,2.98,23.02,23.17,1.0,1.0,0.0,1.0,0.0,0
95.52,95.54,0.0,0.0,109.99,4.23,28.77,35.38,2.98,28.67,27.87,1.0,1.0,0.0,0.0,1.0,0
95.15,95.17,0.0,0.0,95.11,4.15,31.12,35.57,2.98,28.91,30.22,1.0,1.0,0.0,0.0,1.0,0
94.96,94.98,0.0,0.0,98.0,4.07,30.77,35.67,2.98,28.9,29.87,1.0,1.0,0.0,0.0,1.0,0
94.95,94.97,0.0,0.0,95.45,4.04,31.12,35.68,2.98,28.95,30.22,1.0,1.0,0.0,0.0,1.0,0
94.87,94.89,0.0,37.58,93.38,4.0,31.41,35.72,2.98,28.09,30.51,1.0,1.0,0.0,1.0,1.0,0
95.6,95.62,0.0,35.87,88.29,3.9,31.53,35.34,2.98,21.46,30.63,1.0,1.0,0.0,1.0,1.0,0
95.87,95.88,0.0,36.01,85.23,3.74,31.73,35.19,2.98,21.35,30.83,1.0,1.0,0.0,1.0,1.0,0
96.59,96.61,0.0,35.48,80.7,3.57,31.85,34.8,2.98,20.9,30.95,1.0,1.0,0.0,1.0,1.0,0
95.94,95.96,0.0,35.35,86.56,3.38,31.4,35.15,2.98,21.36,30.5,1.0,1.0,0.0,1.0,1.0,0
96.43,96.45,0.0,35.14,84.31,3.24,31.38,34.89,2.98,21.07,30.48,1.0,1.0,0.0,1.0,1.0,0
96.33,96.35,0.0,0.0,85.79,3.15,31.38,34.94,2.98,27.95,30.48,1.0,1.0,0.0,0.0,1.0,0
96.1,96.12,0.0,0.0,86.34,3.12,31.4,35.07,2.98,28.12,30.5,1.0,1.0,0.0,0.0,1.0,0
95.02,95.04,0.0,0.0,89.77,3.12,31.49,35.64,2.98,28.45,30.59,1.0,1.0,0.0,0.0,1.0,0
92.65,92.67,0.0,0.0,72.9,3.33,35.31,36.9,2.98,32.23,34.41,1.0,1.0,0.0,0.0,1.0,0
92.93,92.95,0.0,37.14,67.34,3.58,35.52,36.75,2.98,28.65,34.62,1.0,1.0,0.0,1.0,1.0,0
89.8,89.81,0.0,35.54,0.0,3.81,41.9,38.4,2.98,24.02,29.68,1.0,1.0,0.0,1.0,0.0,0
89.29,89.3,0.0,35.41,0.0,4.13,42.29,38.67,2.98,24.77,29.24,1.0,1.0,0.0,1.0,0.0,0
111.07,0.0,0.0,0.0,0.0,4.51,39.48,26.85,2.99,32.61,28.69,1.0,0.0,0.0,0.0,0.0,0
111.04,0.0,0.0,0.0,0.0,4.71,39.54,26.87,2.99,32.72,28.2,1.0,0.0,0.0,0.0,0.0,0
111.74,0.0,0.0,0.0,0.0,4.75,39.06,26.48,2.99,29.44,29.78,1.0,0.0,0.0,0.0,0.0,0
111.93,0.0,0.0,0.0,0.0,4.8,39.0,26.37,2.99,29.44,27.72,1.0,0.0,0.0,0.0,0.0,0
112.28,0.0,0.0,36.48,0.0,4.75,38.72,26.17,2.99,22.35,24.36,1.0,0.0,0.0,1.0,0.0,0
111.73,0.0,0.0,36.49,0.0,4.63,38.91,26.48,2.99,22.79,23.88,1.0,0.0,0.0,1.0,0.0,0
114.16,0.0,0.0,35.52,0.0,4.57,37.8,25.1,2.99,21.89,22.95,1.0,0.0,0.0,1.0,0.0,0
118.24,0.0,0.0,34.65,93.27,4.16,28.03,22.76,2.99,19.89,27.13,1.0,0.0,0.0,1.0,1.0,0
118.75,0.0,0.0,34.74,90.26,3.67,28.07,22.47,2.99,19.57,27.17,1.0,0.0,0.0,1.0,1.0,0
118.53,0.0,0.0,34.35,82.77,3.21,29.1,22.6,2.99,19.76,28.2,1.0,0.0,0.0,1.0,1.0,0
116.78,0.0,0.0,0.0,87.73,2.87,29.79,23.61,2.99,29.66,28.89,1.0,0.0,0.0,0.0,1.0,0
115.75,0.0,0.0,0.0,69.17,2.7,32.4,24.19,2.99,30.09,31.5,1.0,0.0,0.0,0.0,1.0,0
118.81,0.0,0.0,0.0,73.58,2.48,30.11,22.44,2.99,25.62,29.21,1.0,0.0,0.0,0.0,1.0,0
117.72,0.0,0.0,0.0,75.57,2.15,30.43,23.06,2.99,26.17,29.53,1.0,0.0,0.0,0.0,1.0,0
121.67,0.0,0.0,34.85,55.15,1.82,30.05,20.78,2.99,17.39,29.15,1.0,0.0,0.0,1.0,1.0,0
120.89,0.0,0.0,34.78,64.55,1.35,29.5,21.23,2.99,17.83,28.6,1.0,0.0,0.0,1.0,1.0,0
98.48,98.5,0.0,34.92,82.37,0.95,29.73,33.79,2.97,19.28,28.83,1.0,1.0,0.0,1.0,1.0,0
98.58,98.59,0.0,34.4,81.96,0.85,29.7,33.74,2.97,19.38,28.8,1.0,1.0,0.0,1.0,1.0,0
97.82,97.84,0.0,34.19,84.64,0.76,29.7,34.14,2.97,19.9,28.8,1.0,1.0,0.0,1.0,1.0,0
97.69,97.71,0.0,33.91,84.83,0.74,29.73,34.21,2.97,20.07,28.83,1.0,1.0,0.0,1.0,1.0,0
97.12,97.14,0.0,0.0,81.0,0.81,30.71,34.52,2.97,26.46,29.81,1.0,1.0,0.0,0.0,1.0,0
94.35,94.36,0.0,0.0,71.26,1.1,33.93,36.0,2.98,30.43,33.03,1.0,1.0,0.0,0.0,1.0,0
94.28,94.3,0.0,0.0,68.22,1.47,34.39,36.04,2.98,30.66,33.49,1.0,1.0,0.0,0.0,1.0,0
96.19,96.21,0.0,0.0,76.13,1.66,32.09,35.02,2.98,26.99,31.19,1.0,1.0,0.0,0.0,1.0,0
95.99,96.01,0.0,0.0,75.43,1.81,32.34,35.12,2.98,27.31,31.44,1.0,1.0,0.0,0.0,1.0,0
97.05,97.07,0.0,35.25,69.6,1.92,32.36,34.56,2.97,20.39,31.46,1.0,1.0,0.0,1.0,1.0,0
96.74,96.76,0.0,35.63,52.03,1.9,34.29,34.72,2.98,20.31,33.39,1.0,1.0,0.0,1.0,1.0,0
93.67,93.69,0.0,37.97,0.0,2.03,39.47,36.36,2.98,27.43,29.67,1.0,1.0,0.0,1.0,0.0,0
93.84,93.86,0.0,35.43,0.0,2.3,39.17,36.27,2.98,21.26,26.15,1.0,1.0,0.0,1.0,0.0,0
94.33,94.35,0.0,35.41,0.0,2.5,38.95,36.01,2.98,21.1,25.34,1.0,1.0,0.0,1.0,0.0,0
93.54,93.56,0.0,35.01,0.0,2.66,39.45,36.43,2.98,21.66,24.53,1.0,1.0,0.0,1.0,0.0,0
90.66,90.67,0.0,0.0,0.0,2.87,41.54,37.95,2.98,30.15,23.9,1.0,1.0,0.0,0.0,0.0,0
90.56,90.58,0.0,0.0,0.0,3.27,41.69,38.0,2.98,30.37,23.11,1.0,1.0,0.0,0.0,0.0,0
95.8,95.82,0.0,0.0,100.53,3.6,29.81,35.23,2.98,28.41,28.91,1.0,1.0,0.0,0.0,1.0,0
95.03,95.05,0.0,0.0,100.28,3.62,30.35,35.64,2.98,31.33,29.45,1.0,1.0,0.0,0.0,1.0,0
95.54,95.55,0.0,35.8,95.26,3.66,30.54,35.37,2.98,21.55,29.64,1.0,1.0,0.0,1.0,1.0,0
95.52,95.53,0.0,35.69,74.15,3.55,33.23,35.38,2.98,21.46,32.33,1.0,1.0,0.0,1.0,1.0,0
96.44,96.46,0.0,35.7,86.16,3.44,31.2,34.89,2.98,21.16,30.3,1.0,1.0,0.0,1.0,1.0,0
96.75,96.77,0.0,35.87,82.94,3.26,31.38,34.72,2.98,20.74,30.48,1.0,1.0,0.0,1.0,1.0,0
97.81,97.83,0.0,35.39,81.66,3.08,30.88,34.15,2.97,20.18,29.98,1.0,1.0,0.0,1.0,1.0,0
97.19,97.21,0.0,35.47,84.16,2.84,30.84,34.48,2.97,20.44,29.94,1.0,1.0,0.0,1.0,1.0,0
96.73,96.75,0.0,34.72,85.86,2.66,30.83,34.73,2.98,21.14,29.93,1.0,1.0,0.0,1.0,1.0,0
95.64,95.66,0.0,0.0,90.1,2.55,30.92,35.31,2.98,27.92,30.02,1.0,1.0,0.0,0.0,1.0,0
94.87,94.89,0.0,0.0,93.8,2.65,31.09,35.72,2.98,30.86,30.19,1.0,1.0,0.0,0.0,1.0,0
93.59,93.61,0.0,0.0,90.27,2.88,32.43,36.41,2.98,31.5,31.53,1.0,1.0,0.0,0.0,1.0,0
92.2,92.21,0.0,0.0,74.58,3.18,35.37,37.14,2.98,32.34,34.47,1.0,1.0,0.0,0.0,1.0,0
92.54,92.56,0.0,0.0,69.02,3.46,35.59,36.96,2.98,29.49,34.69,1.0,1.0,0.0,0.0,1.0,0
87.58,87.6,0.0,0.0,0.0,3.8,43.62,39.56,2.98,32.18,29.88,1.0,1.0,0.0,0.0,0.0,0
88.78,88.8,0.0,38.23,0.0,4.31,42.92,38.93,2.98,30.73,29.37,1.0,1.0,0.0,1.0,0.0,0
111.43,0.0,0.0,37.47,0.0,4.56,39.1,26.65,2.99,28.91,30.56,1.0,0.0,0.0,1.0,0.0,0
112.51,0.0,0.0,35.71,0.0,4.57,38.56,26.04,2.99,22.3,30.56,1.0,0.0,0.0,1.0,0.0,0
112.97,0.0,0.0,35.63,0.0,4.45,38.32,25.78,2.99,22.11,28.33,1.0,0.0,0.0,1.0,0.0,0
113.51,0.0,0.0,35.48,0.0,4.31,38.03,25.47,2.99,21.85,27.81,1.0,0.0,0.0,1.0,0.0,0
113.0,0.0,0.0,0.0,0.0,4.22,38.36,25.76,2.99,28.82,24.35,1.0,0.0,0.0,0.0,0.0,0
113.15,0.0,0.0,0.0,0.0,4.22,38.31,25.68,2.99,28.85,23.52,1.0,0.0,0.0,0.0,0.0,0
113.06,0.0,0.0,0.0,0.0,4.21,38.33,25.73,2.99,28.88,22.74,1.0,0.0,0.0,0.0,0.0,0
119.86,0.0,0.0,35.27,86.77,4.0,27.88,21.83,2.99,18.55,26.98,1.0,0.0,0.0,1.0,1.0,0
120.28,0.0,0.0,35.13,84.37,3.45,27.88,21.58,2.99,18.33,26.98,1.0,0.0,0.0,1.0,1.0,0
121.05,0.0,0.0,34.77,80.51,2.93,27.84,21.14,2.99,17.9,26.94,1.0,0.0,0.0,1.0,1.0,0
121.83,0.0,0.0,34.63,71.88,2.42,28.32,20.68,2.99,17.4,27.42,1.0,0.0,0.0,1.0,1.0,0
121.29,0.0,0.0,34.6,72.1,1.9,28.55,21.0,2.99,17.67,27.65,1.0,0.0,0.0,1.0,1.0,0
121.68,0.0,0.0,34.45,68.62,1.44,28.64,20.77,2.99,17.5,27.74,1.0,0.0,0.0,1.0,1.0,0
122.1,0.0,0.0,33.99,65.04,1.0,28.72,20.53,2.99,17.36,27.82,1.0,0.0,0.0,1.0,1.0,0
98.69,98.71,0.0,34.54,81.37,0.85,29.7,33.67,2.97,19.08,28.8,1.0,1.0,0.0,1.0,1.0,0
98.85,98.87,0.0,34.25,84.86,0.73,29.13,33.58,2.97,19.07,28.23,1.0,1.0,0.0,1.0,1.0,0
98.76,98.78,0.0,0.0,85.88,0.68,29.15,33.64,2.97,25.56,28.25,1.0,1.0,0.0,0.0,1.0,0
98.5,98.52,0.0,0.0,86.63,0.71,29.18,33.78,2.97,25.65,28.28,1.0,1.0,0.0,0.0,1.0,0
97.3,97.32,0.0,0.0,90.75,0.75,29.32,34.42,2.97,26.24,28.42,1.0,1.0,0.0,0.0,1.0,0
97.24,97.26,0.0,0.0,90.47,0.88,29.44,34.46,2.97,26.45,28.54,1.0,1.0,0.0,0.0,1.0,0
95.68,95.69,0.0,36.07,69.55,1.06,32.96,35.29,2.98,26.39,32.06,1.0,1.0,0.0,1.0,1.0,0
95.51,95.52,0.0,36.34,66.74,1.28,33.44,35.39,2.98,26.53,32.54,1.0,1.0,0.0,1.0,1.0,0
96.43,96.45,0.0,36.15,78.15,1.46,31.62,34.89,2.98,26.25,30.72,1.0,1.0,0.0,1.0,1.0,0
96.76,96.78,0.0,34.17,74.76,1.51,31.73,34.71,2.98,20.39,30.83,1.0,1.0,0.0,1.0,1.0,0
97.93,97.95,0.0,0.0,54.36,1.59,33.49,34.08,2.97,26.26,32.59,1.0,1.0,0.0,0.0,1.0,0
96.58,96.6,0.0,0.0,55.36,1.64,34.14,34.81,2.98,26.88,33.24,1.0,1.0,0.0,0.0,1.0,0
97.37,97.39,0.0,0.0,67.48,1.73,32.48,34.38,2.97,26.69,31.58,1.0,1.0,0.0,0.0,1.0,0
95.91,95.93,0.0,0.0,73.35,1.89,32.89,35.17,2.98,30.18,31.99,1.0,1.0,0.0,0.0,1.0,0
96.73,96.75,0.0,37.35,72.55,2.01,32.3,34.73,2.98,26.23,31.4,1.0,1.0,0.0,1.0,1.0,0
96.98,97.0,0.0,36.93,72.57,1.92,32.14,34.6,2.98,26.16,31.24,1.0,1.0,0.0,1.0,1.0,0
97.09,97.11,0.0,33.49,71.83,1.88,31.98,34.54,2.97,15.7,31.08,1.0,1.0,0.0,1.0,1.0,0
97.33,97.35,0.0,33.21,71.66,1.86,31.87,34.41,2.97,15.47,30.97,1.0,1.0,0.0,1.0,1.0,0
97.4,97.41,0.0,33.24,64.78,1.82,32.59,34.37,2.97,15.55,31.69,1.0,1.0,0.0,1.0,1.0,0
97.57,97.59,0.0,32.95,64.08,1.83,32.57,34.28,2.97,15.49,31.67,1.0,1.0,0.0,1.0,1.0,0
96.54,96.56,0.0,0.0,67.61,1.82,32.84,34.83,2.98,24.25,31.94,1.0,1.0,0.0,0.0,1.0,0
94.3,94.32,0.0,0.0,0.0,1.97,38.94,36.03,2.98,24.07,29.94,1.0,1.0,0.0,0.0,0.0,0
93.43,93.45,0.0,0.0,0.0,2.32,39.54,36.49,2.98,24.59,29.37,1.0,1.0,0.0,0.0,0.0,0
94.92,94.94,0.0,34.31,0.0,2.68,38.59,35.7,2.98,15.72,28.87,1.0,1.0,0.0,1.0,0.0,0
91.72,91.74,0.0,38.71,0.0,2.79,40.81,37.39,2.98,28.57,28.32,1.0,1.0,0.0,1.0,0.0,0
92.43,92.44,0.0,38.03,0.0,3.02,40.45,37.02,2.98,28.45,24.74,1.0,1.0,0.0,1.0,0.0,0
90.83,90.85,0.0,38.51,0.0,3.18,41.43,37.86,2.98,29.21,24.01,1.0,1.0,0.0,1.0,0.0,0
91.35,91.37,0.0,33.89,0.0,3.5,40.74,37.59,2.98,17.69,23.32,1.0,1.0,0.0,1.0,0.0,0
89.19,89.21,0.0,37.73,0.0,3.76,42.56,38.72,2.98,30.39,22.67,1.0,1.0,0.0,1.0,0.0,0
94.77,94.79,0.0,36.39,109.57,3.68,29.01,35.78,2.98,28.11,28.11,1.0,1.0,0.0,1.0,1.0,0
92.86,92.88,0.0,0.0,86.83,3.71,33.54,36.79,2.98,32.25,32.64,1.0,1.0,0.0,0.0,1.0,0
93.79,93.81,0.0,0.0,79.57,3.98,33.66,36.3,2.98,26.11,32.76,1.0,1.0,0.0,0.0,1.0,0
92.88,92.89,0.0,0.0,98.83,4.17,32.0,36.78,2.98,32.41,31.1,1.0,1.0,0.0,0.0,1.0,0
95.17,95.19,0.0,0.0,89.41,4.25,31.85,35.57,2.98,26.29,30.95,1.0,1.0,0.0,0.0,1.0,0
94.3,94.32,0.0,0.0,89.71,4.17,32.25,36.03,2.98,29.15,31.35,1.0,1.0,0.0,0.0,1.0,0
96.29,96.3,0.0,36.12,80.87,4.13,32.17,34.97,2.98,21.18,31.27,1.0,1.0,0.0,1.0,1.0,0
95.2,95.21,0.0,35.7,82.23,3.91,32.55,35.55,2.98,21.96,31.65,1.0,1.0,0.0,1.0,1.0,0
95.93,95.95,0.0,35.51,83.11,3.78,31.99,35.16,2.98,21.58,31.09,1.0,1.0,0.0,1.0,1.0,0
95.51,95.53,0.0,35.49,84.64,3.62,31.97,35.38,2.98,21.76,31.07,1.0,1.0,0.0,1.0,1.0,0
95.69,95.71,0.0,35.24,73.38,3.52,33.23,35.29,2.98,21.76,32.33,1.0,1.0,0.0,1.0,1.0,0
95.87,95.89,0.0,37.07,80.34,3.4,32.37,35.19,2.98,27.45,31.47,1.0,1.0,0.0,1.0,1.0,0
95.18,95.2,0.0,0.0,84.51,3.47,32.39,35.56,2.98,31.28,31.49,1.0,1.0,0.0,0.0,1.0,0
95.08,95.1,0.0,0.0,78.17,3.52,33.07,35.61,2.98,28.3,32.17,1.0,1.0,0.0,0.0,1.0,0
94.86,94.87,0.0,0.0,77.22,3.57,33.32,35.73,2.98,28.46,32.42,1.0,1.0,0.0,0.0,1.0,0
91.06,91.08,0.0,36.42,0.0,3.88,41.18,37.74,2.98,23.22,29.54,1.0,1.0,0.0,1.0,0.0,0
90.37,90.39,0.0,36.65,0.0,4.12,41.63,38.1,2.98,23.41,28.97,1.0,1.0,0.0,1.0,0.0,0
91.55,91.57,0.0,36.98,0.0,4.39,41.05,37.48,2.98,22.92,28.46,1.0,1.0,0.0,1.0,0.0,0
113.89,0.0,0.0,35.98,0.0,4.49,37.9,25.26,2.99,21.7,27.94,1.0,0.0,0.0,1.0,0.0,0
114.27,0.0,0.0,35.98,0.0,4.29,37.67,25.04,2.99,21.47,24.4,1.0,0.0,0.0,1.0,0.0,0
113.5,0.0,0.0,35.91,0.0,4.07,37.97,25.48,2.99,21.99,23.68,1.0,0.0,0.0,1.0,0.0,0
113.02,0.0,0.0,35.11,0.0,3.94,38.14,25.75,2.99,22.28,22.95,1.0,0.0,0.0,1.0,0.0,0
118.09,0.0,0.0,34.01,93.54,3.75,28.05,22.85,2.99,20.27,27.15,1.0,0.0,0.0,1.0,1.0,0
115.31,0.0,0.0,0.0,103.36,3.39,28.58,24.45,2.99,30.38,27.68,1.0,0.0,0.0,0.0,1.0,0
115.08,0.0,0.0,0.0,102.31,3.21,28.83,24.58,2.99,30.39,27.93,1.0,0.0,0.0,0.0,1.0,0
114.85,0.0,0.0,0.0,73.87,3.12,32.43,24.71,2.99,30.56,31.53,1.0,0.0,0.0,0.0,1.0,0
114.61,0.0,0.0,0.0,69.97,2.98,32.81,24.85,2.99,27.98,31.91,1.0,0.0,0.0,0.0,1.0,0
115.69,0.0,0.0,0.0,81.51,2.9,30.98,24.23,2.99,27.75,30.08,1.0,0.0,0.0,0.0,1.0,0
116.62,0.0,0.0,37.27,76.13,2.73,31.04,23.7,2.99,26.2,30.14,1.0,0.0,0.0,1.0,1.0,0
118.03,0.0,0.0,36.67,69.06,2.5,31.02,22.89,2.99,25.49,30.12,1.0,0.0,0.0,1.0,1.0,0
119.16,0.0,0.0,35.09,44.81,2.16,32.41,22.24,2.99,18.77,31.51,1.0,0.0,0.0,1.0,1.0,0
119.77,0.0,0.0,34.38,54.01,1.79,31.23,21.88,2.99,18.54,30.33,1.0,0.0,0.0,1.0,1.0,0
119.53,0.0,0.0,34.39,59.9,1.44,30.74,22.02,2.99,18.68,29.84,1.0,0.0,0.0,1.0,1.0,0
120.38,0.0,0.0,34.12,58.0,1.11,30.4,21.53,2.99,18.25,29.5,1.0,0.0,0.0,1.0,1.0,0
97.52,97.54,0.0,0.0,78.22,0.96,30.87,34.3,2.97,26.25,29.97,1.0,1.0,0.0,0.0,1.0,0
97.97,97.99,0.0,0.0,77.23,1.07,30.78,34.06,2.97,26.06,29.88,1.0,1.0,0.0,0.0,1.0,0
97.03,97.05,0.0,0.0,72.03,1.15,31.94,34.57,2.97,26.48,31.04,1.0,1.0,0.0,0.0,1.0,0
97.57,97.59,0.0,0.0,77.11,1.27,31.08,34.28,2.97,26.34,30.18,1.0,1.0,0.0,0.0,1.0,0
97.53,97.55,0.0,35.27,71.4,1.31,31.67,34.3,2.97,20.06,30.77,1.0,1.0,0.0,1.0,1.0,0
97.4,97.42,0.0,36.76,71.1,1.31,31.87,34.37,2.97,25.68,30.97,1.0,1.0,0.0,1.0,1.0,0
97.66,97.68,0.0,36.55,69.05,1.39,32.0,34.23,2.97,25.66,31.1,1.0,1.0,0.0,1.0,1.0,0
98.15,98.17,0.0,34.63,65.26,1.35,32.06,33.97,2.97,19.55,31.16,1.0,1.0,0.0,1.0,1.0,0
98.2,98.22,0.0,34.88,63.7,1.27,32.17,33.94,2.97,19.38,31.27,1.0,1.0,0.0,1.0,1.0,0
98.48,98.5,0.0,34.86,65.69,1.19,31.78,33.79,2.97,19.22,30.88,1.0,1.0,0.0,1.0,1.0,0
98.12,98.14,0.0,0.0,68.94,1.12,31.7,33.98,2.97,25.98,30.8,1.0,1.0,0.0,0.0,1.0,0
97.27,97.29,0.0,0.0,73.25,1.18,31.67,34.44,2.97,26.33,30.77,1.0,1.0,0.0,0.0,1.0,0
96.7,96.72,0.0,0.0,76.43,1.29,31.66,34.75,2.98,26.7,30.76,1.0,1.0,0.0,0.0,1.0,0
96.01,96.03,0.0,0.0,71.81,1.43,32.65,35.12,2.98,27.13,31.75,1.0,1.0,0.0,0.0,1.0,0
95.49,95.51,0.0,34.71,57.3,1.57,34.32,35.39,2.98,21.21,33.42,1.0,1.0,0.0,1.0,1.0,0
95.53,95.55,0.0,35.99,72.18,1.73,32.93,35.37,2.98,26.79,32.03,1.0,1.0,0.0,1.0,1.0,0
95.4,95.42,0.0,36.05,71.53,1.91,33.13,35.44,2.98,26.92,32.23,1.0,1.0,0.0,1.0,1.0,0
89.78,89.8,0.0,0.0,0.0,2.18,41.9,38.41,2.98,30.17,31.83,1.0,1.0,0.0,0.0,0.0,0
92.42,92.44,0.0,0.0,0.0,2.65,40.42,37.02,2.98,29.1,31.83,1.0,1.0,0.0,0.0,0.0,0
89.89,89.91,0.0,0.0,0.0,2.99,42.02,38.36,2.98,30.43,29.66,1.0,1.0,0.0,0.0,0.0,0
91.08,91.1,0.0,0.0,0.0,3.41,41.4,37.73,2.98,30.07,29.1,1.0,1.0,0.0,0.0,0.0,0
92.63,92.65,0.0,36.49,0.0,3.74,40.27,36.91,2.98,22.29,28.6,1.0,1.0,0.0,1.0,0.0,0
92.18,92.2,0.0,36.51,0.0,3.92,40.57,37.15,2.98,22.77,25.08,1.0,1.0,0.0,1.0,0.0,0
89.94,89.96,0.0,38.35,0.0,4.11,42.18,38.33,2.98,30.06,24.3,1.0,1.0,0.0,1.0,0.0,0
90.54,90.56,0.0,35.96,0.0,4.46,41.63,38.02,2.98,23.54,23.48,1.0,1.0,0.0,1.0,0.0,0
112.97,0.0,0.0,35.79,0.0,4.43,38.31,25.78,2.99,22.08,22.69,1.0,0.0,0.0,1.0,0.0,0
119.17,0.0,0.0,34.46,90.04,4.1,27.89,22.23,2.99,19.19,26.99,1.0,0.0,0.0,1.0,1.0,0
119.08,0.0,0.0,34.48,83.27,3.58,28.76,22.28,2.99,19.41,27.86,1.0,0.0,0.0,1.0,1.0,0
117.4,0.0,0.0,0.0,87.22,3.19,29.39,23.25,2.99,26.65,28.49,1.0,0.0,0.0,0.0,1.0,0
117.63,0.0,0.0,0.0,84.12,2.86,29.6,23.12,2.99,26.48,28.7,1.0,0.0,0.0,0.0,1.0,0
117.76,0.0,0.0,0.0,81.45,2.56,29.8,23.04,2.99,26.43,28.9,1.0,0.0,0.0,0.0,1.0,0
118.34,0.0,0.0,37.29,58.43,2.31,31.88,22.71,2.99,25.21,30.98,1.0,0.0,0.0,1.0,1.0,0
120.26,0.0,0.0,35.07,64.25,1.99,29.99,21.6,2.99,18.09,29.09,1.0,0.0,0.0,1.0,1.0,0
120.8,0.0,0.0,34.94,64.73,1.58,29.57,21.28,2.99,17.79,28.67,1.0,0.0,0.0,1.0,1.0,0
120.76,0.0,0.0,34.62,65.91,1.17,29.41,21.3,2.99,17.86,28.51,1.0,0.0,0.0,1.0,1.0,0
98.19,98.21,0.0,34.93,83.66,0.94,29.71,33.94,2.97,19.32,28.81,1.0,1.0,0.0,1.0,1.0,0
98.02,98.04,0.0,33.8,84.2,0.86,29.7,34.04,2.97,19.66,28.8,1.0,1.0,0.0,1.0,1.0,0
97.5,97.52,0.0,34.17,85.7,0.82,29.75,34.31,2.97,20.09,28.85,1.0,1.0,0.0,1.0,1.0,0
96.73,96.75,0.0,0.0,82.73,0.86,30.74,34.73,2.98,26.69,29.84,1.0,1.0,0.0,0.0,1.0,0
94.02,94.04,0.0,0.0,73.69,1.04,33.84,36.18,2.98,30.53,32.94,1.0,1.0,0.0,0.0,1.0,0
95.57,95.59,0.0,0.0,65.62,1.43,33.86,35.35,2.98,30.12,32.96,1.0,1.0,0.0,0.0,1.0,0
95.41,95.43,0.0,0.0,80.35,1.71,32.3,35.44,2.98,30.24,31.4,1.0,1.0,0.0,0.0,1.0,0
96.19,96.21,0.0,0.0,74.91,1.91,32.32,35.02,2.98,27.11,31.42,1.0,1.0,0.0,0.0,1.0,0
